DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/15/2018,21:50,BROOKLYN,11214,40.60487,-74.005165,"(40.60487, -74.005165)",,,8716      18 AVENUE                     ,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021701,Bike,Sedan,,,
11/15/2018,21:51,,,40.799915,-73.96238,"(40.799915, -73.96238)",COLUMBUS AVENUE                 ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4021855,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,22:00,QUEENS,11368,40.736973,-73.86471,"(40.736973, -73.86471)",,,96-21     57 AVENUE                     ,0,0,0,0,0,0,0,0,Pavement Slippery,Driver Inattention/Distraction,,,,4021724,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,22:30,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021649,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,22:33,BROOKLYN,11205,40.69707,-73.97362,"(40.69707, -73.97362)",,,29        CARLTON AVENUE                ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4021763,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,22:39,BROOKLYN,11249,40.70343,-73.96477,"(40.70343, -73.96477)",,,611       WYTHE AVENUE                  ,0,0,0,0,0,0,0,0,Other Vehicular,,,,,4021796,Sedan,,,,
11/15/2018,22:40,,,40.669403,-73.94221,"(40.669403, -73.94221)",KINGSTON AVENUE                 ,,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,4021672,Sedan,,,,
11/15/2018,22:50,BROOKLYN,11217,40.6775,-73.97974,"(40.6775, -73.97974)",,,172       5 AVENUE                      ,0,0,0,0,0,0,0,0,Pavement Slippery,,,,,4021902,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,23:50,MANHATTAN,10065,40.764614,-73.95833,"(40.764614, -73.95833)",EAST 67 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021838,Station Wagon/Sport Utility Vehicle,Taxi,,,
11/15/2018,2:00,,,40.851654,-73.91566,"(40.851654, -73.91566)",WEST TREMONT AVENUE             ,ANDREWS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021151,Sedan,,,,
11/15/2018,2:40,MANHATTAN,10019,40.76552,-73.98004,"(40.76552, -73.98004)",WEST 57 STREET                  ,7 AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,4021067,Sedan,Box Truck,,,
11/15/2018,3:10,MANHATTAN,10022,40.762226,-73.96819,"(40.762226, -73.96819)",EAST 59 STREET                  ,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021344,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,3:15,,,40.844547,-73.88531,"(40.844547, -73.88531)",SOUTHERN BOULEVARD              ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inexperience,,,,4021154,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,3:30,,,40.82259,-73.8872,"(40.82259, -73.8872)",SHERIDAN EXPRESSWAY             ,BRUCKNER BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021270,Sedan,Sedan,,,
11/15/2018,4:08,,,40.67043,-73.928185,"(40.67043, -73.928185)",SAINT JOHNS PLACE               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021540,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,4:15,,,40.71829,-73.987434,"(40.71829, -73.987434)",DELANCEY STREET                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,,,,,4021690,Sedan,,,,
11/15/2018,4:30,MANHATTAN,10036,40.759876,-73.987854,"(40.759876, -73.987854)",,,750       8 AVENUE                      ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021368,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,4:51,MANHATTAN,10035,40.801125,-73.94549,"(40.801125, -73.94549)",,,10        EAST 117 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021473,Sedan,,,,
11/15/2018,5:01,MANHATTAN,10030,40.822834,-73.941925,"(40.822834, -73.941925)",WEST 145 STREET                 ,8 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021294,Sedan,Taxi,,,
11/15/2018,5:37,,,40.758488,-73.97514,"(40.758488, -73.97514)",EAST 51 STREET                  ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021162,Box Truck,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,5:40,QUEENS,11420,40.667614,-73.804276,"(40.667614, -73.804276)",135 AVENUE                      ,134 PLACE,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,,,4021726,Taxi,Sedan,Taxi,,
11/15/2018,5:45,BROOKLYN,11217,40.68977,-73.977104,"(40.68977, -73.977104)",DE KALB AVENUE                  ,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,4021318,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,5:45,BROOKLYN,11217,40.689735,-73.97611,"(40.689735, -73.97611)",DE KALB AVENUE                  ,SOUTH ELLIOTT PLACE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021322,Sedan,,,,
11/15/2018,6:00,BRONX,10474,40.816864,-73.882744,"(40.816864, -73.882744)",,,772       EDGEWATER ROAD                ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021278,Tractor Truck Diesel,Van,,,
11/15/2018,6:03,BRONX,10475,40.885952,-73.8279,"(40.885952, -73.8279)",BOSTON ROAD                     ,CONNER STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021214,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,6:06,,,40.613655,-73.978,"(40.613655, -73.978)",23 AVENUE                       ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021169,Sedan,,,,
11/15/2018,6:23,BROOKLYN,11226,40.64094,-73.96051,"(40.64094, -73.96051)",EAST 19 STREET                  ,DORCHESTER ROAD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021142,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,6:30,BROOKLYN,11229,40.601612,-73.93727,"(40.601612, -73.93727)",,,2079      COYLE STREET                  ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021137,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,6:36,BROOKLYN,11223,40.591064,-73.975845,"(40.591064, -73.975845)",VAN SICKLEN STREET              ,86 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021136,Sedan,,,,
11/15/2018,6:48,QUEENS,11368,40.757824,-73.86101,"(40.757824, -73.86101)",NORTHERN BOULEVARD              ,108 STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,4021500,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,6:53,QUEENS,11377,40.75246,-73.897156,"(40.75246, -73.897156)",69 STREET                       ,34 AVENUE,,1,0,1,0,0,0,0,0,Alcohol Involvement,,,,,4021423,Sedan,,,,
11/15/2018,6:57,,,40.73632,-73.85631,"(40.73632, -73.85631)",LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,4021230,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,6:59,,,,,,FORT HAMILTON PARKWAY           ,DAHILL ROAD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021377,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,7:00,QUEENS,11418,40.695023,-73.84645,"(40.695023, -73.84645)",101 STREET                      ,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021762,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,7:00,,,40.767765,-73.86499,"(40.767765, -73.86499)",GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021205,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,7:03,,,40.835472,-73.8669,"(40.835472, -73.8669)",CROSS BRONX EXPRESSWAY          ,BEACH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021410,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
11/15/2018,7:10,,,40.602295,-73.752174,"(40.602295, -73.752174)",CORNAGA AVENUE                  ,BEACH 19 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021799,Sedan,Sedan,,,
11/15/2018,7:30,QUEENS,11414,40.661983,-73.84447,"(40.661983, -73.84447)",157 AVENUE                      ,89 STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021891,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,7:30,QUEENS,11420,40.66691,-73.822014,"(40.66691, -73.822014)",150 AVENUE                      ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021828,Sedan,Pick-up Truck,,,
11/15/2018,7:45,QUEENS,11434,40.686646,-73.78471,"(40.686646, -73.78471)",116 AVENUE                      ,BEDELL STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021277,Taxi,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,7:45,,,,,,JAMAICA AVENUE                  ,VANWYCK EXPRESSWAY,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021761,Bus,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,7:50,MANHATTAN,10036,40.75865,-73.98716,"(40.75865, -73.98716)",,,239       WEST 45 STREET                ,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,4021371,Flat Bed,Box Truck,,,
11/15/2018,7:50,,,,,,PELHAM PARKWAY SOUTH            ,STILLWELL AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021255,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,8:00,BROOKLYN,11208,40.67122,-73.88276,"(40.67122, -73.88276)",SUTTER AVENUE                   ,ELTON STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021512,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,8:00,BROOKLYN,11219,40.63283,-74.00516,"(40.63283, -74.00516)",60 STREET                       ,10 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021812,Station Wagon/Sport Utility Vehicle,Bus,,,
11/15/2018,8:00,QUEENS,11364,40.731777,-73.77011,"(40.731777, -73.77011)",UNION TURNPIKE                  ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021455,Van,Sedan,,,
11/15/2018,8:00,QUEENS,11420,40.667736,-73.826614,"(40.667736, -73.826614)",150 AVENUE                      ,114 PLACE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,4021388,Sedan,Sedan,,,
11/15/2018,8:00,,,40.8436,-73.94511,"(40.8436, -73.94511)",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021221,Sedan,Sedan,,,
11/15/2018,8:04,BROOKLYN,11229,40.610126,-73.96119,"(40.610126, -73.96119)",,,1209      AVENUE P                      ,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,4021287,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,8:05,,,,,,MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021258,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
11/15/2018,8:07,,,40.68584,-73.97328,"(40.68584, -73.97328)",FULTON STREET                   ,,,1,0,0,0,0,0,1,0,Fell Asleep,Unspecified,,,,4021319,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,8:10,BRONX,10470,40.89963,-73.867584,"(40.89963, -73.867584)",KATONAH AVENUE                  ,EAST 238 STREET,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021208,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/15/2018,8:15,MANHATTAN,10010,40.74118,-73.985634,"(40.74118, -73.985634)",,,333       PARK AVENUE SOUTH             ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4021229,Sedan,Sedan,,,
11/15/2018,8:15,QUEENS,11363,40.76229,-73.75711,"(40.76229, -73.75711)",NORTHERN BOULEVARD              ,CROSS ISLAND PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4021259,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,8:17,,,40.610653,-73.95355,"(40.610653, -73.95355)",OCEAN AVENUE                    ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4021291,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,8:20,BROOKLYN,11203,40.655422,-73.9229,"(40.655422, -73.9229)",REMSEN AVENUE                   ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021301,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,8:20,,,40.66762,-73.94237,"(40.66762, -73.94237)",KINGSTON AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021516,Station Wagon/Sport Utility Vehicle,Box Truck,,,
11/15/2018,8:30,QUEENS,11354,40.76471,-73.830696,"(40.76471, -73.830696)",35 AVENUE                       ,LINDEN PLACE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Passing or Lane Usage Improper,,,,4021605,Sedan,Tractor Truck Diesel,,,
11/15/2018,8:30,,,40.719437,-73.94063,"(40.719437, -73.94063)",RICHARDSON STREET               ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021194,Sedan,,,,
11/15/2018,8:30,,,40.75045,-73.9873,"(40.75045, -73.9873)",WEST 35 STREET                  ,,,0,0,0,0,0,0,0,0,Passenger Distraction,Unspecified,,,,4021174,Taxi,Taxi,,,
11/15/2018,8:35,BRONX,10472,40.827698,-73.84933,"(40.827698, -73.84933)",,,2213      BRUCKNER BOULEVARD            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021411,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,8:35,BROOKLYN,11211,40.7084,-73.95549,"(40.7084, -73.95549)",,,335       SOUTH 5 STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4021309,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,8:38,,,40.777416,-73.81752,"(40.777416, -73.81752)",149 STREET                      ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021600,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,8:40,QUEENS,11367,40.72992,-73.83308,"(40.72992, -73.83308)",136 STREET                      ,PARK DRIVE EAST,,0,0,0,0,0,0,0,0,Unspecified,,,,,4021577,Sedan,,,,
11/15/2018,8:42,QUEENS,11422,40.660625,-73.736275,"(40.660625, -73.736275)",249 STREET                      ,WELLER AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021542,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,8:45,,,40.802753,-73.93358,"(40.802753, -73.93358)",2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4021458,Sedan,Sedan,,,
11/15/2018,8:45,MANHATTAN,10036,40.75986,-73.99009,"(40.75986, -73.99009)",,,362       WEST 45 STREET                ,1,0,1,0,0,0,0,0,Unspecified,,,,,4021507,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,8:50,BRONX,10453,40.857105,-73.90936,"(40.857105, -73.90936)",UNIVERSITY AVENUE               ,WEST 181 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021283,Sedan,Sedan,,,
11/15/2018,8:50,BROOKLYN,11235,40.592796,-73.9443,"(40.592796, -73.9443)",,,2419      EAST 26 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021180,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,8:50,BROOKLYN,11211,40.70702,-73.95543,"(40.70702, -73.95543)",KEAP STREET                     ,DIVISION AVENUE,,2,0,2,0,0,0,0,0,Unspecified,,,,,4021310,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,9:00,,,,,,SOUTH CONDUIT AVENUE            ,LINDEN BOULEVARD,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4021395,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:10,BRONX,10453,40.85132,-73.90842,"(40.85132, -73.90842)",EAST TREMONT AVENUE             ,WALTON AVENUE,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021284,Bike,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:11,,,40.834354,-73.850174,"(40.834354, -73.850174)",GLEBE AVENUE                    ,,,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unspecified,,,,4021625,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
11/13/2018,9:25,,,,,,QUEENSBORO BRIDGE UPPER ROADWAY ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,,,,,4020111,Sedan,,,,
11/15/2018,9:11,,,40.69782,-73.927826,"(40.69782, -73.927826)",MYRTLE AVENUE                   ,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021844,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:15,QUEENS,11419,40.69407,-73.82802,"(40.69407, -73.82802)",ATLANTIC AVENUE                 ,LEFFERTS BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021254,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:15,,,40.634117,-73.94588,"(40.634117, -73.94588)",EAST 32 STREET                  ,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021290,Sedan,Sedan,,,
11/15/2018,9:15,,,40.736145,-73.92651,"(40.736145, -73.92651)",LONG ISLAND EXPRESSWAY          ,,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,4021445,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:20,BROOKLYN,11209,40.62567,-74.025475,"(40.62567, -74.025475)",,,457       81 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4021299,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,9:22,BRONX,10459,40.821068,-73.89894,"(40.821068, -73.89894)",WESTCHESTER AVENUE              ,STEBBINS AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021276,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:25,BROOKLYN,11218,40.6384,-73.96972,"(40.6384, -73.96972)",,,409       EAST 9 STREET                 ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021806,Station Wagon/Sport Utility Vehicle,,,,
11/15/2018,9:26,QUEENS,11377,40.74578,-73.911255,"(40.74578, -73.911255)",53 STREET                       ,SKILLMAN AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Passing Too Closely,,,,4021273,Convertible,Tanker,,,
11/15/2018,9:30,BROOKLYN,11215,40.668335,-73.98039,"(40.668335, -73.98039)",,,286       7 AVENUE                      ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4021908,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:30,MANHATTAN,10023,40.770573,-73.982155,"(40.770573, -73.982155)",WEST 62 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4021825,Box Truck,Taxi,,,
11/15/2018,9:30,MANHATTAN,10118,40.74834,-73.98465,"(40.74834, -73.98465)",,,350       5 AVENUE                      ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4021280,Sedan,Flat Bed,,,
11/15/2018,9:32,QUEENS,11375,40.720165,-73.844795,"(40.720165, -73.844795)",AUSTIN STREET                   ,71 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4021244,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:40,,,40.823387,-73.88034,"(40.823387, -73.88034)",BRUCKNER EXPRESSWAY             ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,4021748,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/15/2018,9:45,QUEENS,11422,40.67546,-73.73385,"(40.67546, -73.73385)",LAURELTON PARKWAY               ,133 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021266,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:45,,,40.644615,-73.962166,"(40.644615, -73.962166)",BEVERLEY ROAD                   ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4021286,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,9:50,,,40.661697,-73.98948,"(40.661697, -73.98948)",6 AVENUE                        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021465,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
11/14/2018,0:00,BRONX,10453,40.85198,-73.91018,"(40.85198, -73.91018)",WEST TREMONT AVENUE             ,DAVIDSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4021468,Sedan,Taxi,,,
11/14/2018,0:00,MANHATTAN,10012,40.724136,-73.992615,"(40.724136, -73.992615)",EAST HOUSTON STREET             ,BOWERY,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4020775,Taxi,Taxi,,,
11/14/2018,0:00,QUEENS,11372,40.756943,-73.87222,"(40.756943, -73.87222)",96 STREET                       ,NORTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021499,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,0:00,QUEENS,11411,40.690914,-73.72819,"(40.690914, -73.72819)",LINDEN BOULEVARD                ,234 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020560,Sedan,Sedan,,,
11/14/2018,0:00,QUEENS,11412,40.70233,-73.76613,"(40.70233, -73.76613)",110 ROAD                        ,FARMERS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020700,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,0:00,,,40.644688,-74.003586,"(40.644688, -74.003586)",46 STREET                       ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4020820,Sedan,,,,
11/14/2018,0:00,BRONX,10470,40.895527,-73.86348,"(40.895527, -73.86348)",,,4201      WEBSTER AVENUE                ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4020451,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,0:05,,,40.79398,-73.97229,"(40.79398, -73.97229)",BROADWAY                        ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4020636,Sedan,Sedan,,,
11/14/2018,0:06,,,40.693787,-73.81173,"(40.693787, -73.81173)",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4020395,Taxi,Taxi,,,
11/14/2018,0:15,BROOKLYN,11229,40.605595,-73.95958,"(40.605595, -73.95958)",AVENUE R                        ,EAST 13 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4020360,Sedan,Sedan,,,
11/14/2018,0:15,MANHATTAN,10021,40.768486,-73.955505,"(40.768486, -73.955505)",EAST 73 STREET                  ,1 AVENUE,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,4020491,Taxi,Station Wagon/Sport Utility Vehicle,Taxi,Station Wagon/Sport Utility Vehicle,
11/14/2018,0:30,QUEENS,11412,40.70564,-73.75048,"(40.70564, -73.75048)",111 AVENUE                      ,FRANCIS LEWIS BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,4020332,Sedan,,,,
11/14/2018,0:33,BRONX,10469,40.878704,-73.85768,"(40.878704, -73.85768)",,,924       EAST 215 STREET               ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4020450,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,0:50,,,40.617924,-74.155785,"(40.617924, -74.155785)",RICHMOND AVENUE                 ,DEPPE PLACE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,4020340,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,0:50,,,40.666348,-73.76093,"(40.666348, -73.76093)",BELT PARKWAY                    ,,,2,0,0,0,0,0,2,0,Unspecified,Unspecified,,,,4020397,Sedan,Station Wagon/Sport Utility Vehicle,,,
11/14/2018,10:00,QUEENS,11101,40.739426,-73.93464,"(40.739426, -73.93464)",VANDAM STREET                   ,GALE AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4021446,Station Wagon/Sport Utility Vehicle,Sedan,,,
11/14/2018,10:00,QUEENS,11356,40.78167,-73.829216,"(40.78167, -73.829216)",,,139-15    20 AVENUE                     ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4020665,Sedan,Station Wagon/Sport Utility Vehicle,,,
